197.357	8.56667	0.105515
197.364	8.73333	0.120642
197.384	9.21667	0.122118
197.391	9.38333	0.126504
197.398	9.55	0.132829
197.406	9.75	0.16313
197.413	9.91667	0.288932
197.419	10.05	0.400455
197.428	10.2667	0.647922
197.435	10.45	0.844631
197.441	10.5833	0.995267
197.452	10.85	1.23526
197.499	11.9833	0.297823
197.51	12.2333	0.36177
197.519	12.45	0.38082
197.526	12.6333	0.357363
197.533	12.8	0.344277
197.544	13.05	0.317737
197.551	13.2333	0.288409
197.56	13.4333	0.27578
197.565	13.5667	0.264213
197.58	13.9167	0.260518
197.599	14.3667	0.232655
197.609	14.6167	0.227484
197.616	14.7833	0.229949
197.624	14.9667	0.225825
