197.357	8.56667	0.121256
197.364	8.73333	0.122715
197.384	9.21667	0.126107
197.391	9.38333	0.127967
197.398	9.55	0.129699
197.406	9.75	0.145164
197.413	9.91667	0.180116
197.419	10.05	0.209232
197.428	10.2667	0.258318
197.435	10.45	0.292316
197.441	10.5833	0.313753
197.452	10.85	0.347164
197.499	11.9833	0.163504
197.51	12.2333	0.180611
197.519	12.45	0.177537
197.526	12.6333	0.176985
197.533	12.8	0.173821
197.544	13.05	0.15957
197.551	13.2333	0.151799
197.56	13.4333	0.150179
197.565	13.5667	0.152572
197.58	13.9167	0.147117
197.599	14.3667	0.135744
197.609	14.6167	0.134589
197.616	14.7833	0.141405
197.624	14.9667	0.133598
