197.357	8.56667	0.143662
197.364	8.73333	0.141608
197.384	9.21667	0.141238
197.391	9.38333	0.153248
197.398	9.55	0.150559
197.406	9.75	0.198597
197.413	9.91667	0.369748
197.419	10.05	0.520551
197.428	10.2667	0.811688
197.435	10.45	1.12858
197.441	10.5833	1.31109
197.452	10.85	1.7346
197.499	11.9833	0.311297
197.51	12.2333	0.393667
197.519	12.45	0.391238
197.526	12.6333	0.373565
197.533	12.8	0.361323
197.544	13.05	0.313171
197.551	13.2333	0.280884
197.56	13.4333	0.271889
197.565	13.5667	0.28737
197.58	13.9167	0.273312
197.599	14.3667	0.231095
197.609	14.6167	0.249225
197.616	14.7833	0.270727
197.624	14.9667	0.262476
