207.344	8.25	0.247067
207.351	8.41667	0.253794
207.36	8.65	0.242768
207.368	8.83333	0.213584
207.375	9	0.226846
207.383	9.18333	0.211423
207.389	9.33333	0.192229
207.396	9.5	0.204995
207.405	9.71667	0.220294
207.413	9.9	0.239056
207.422	10.1333	0.201638
207.428	10.2833	0.242688
207.435	10.45	0.354102
207.442	10.6167	0.397009
207.449	10.7833	0.467967
207.456	10.95	0.524938
207.465	11.15	0.62189
207.472	11.3167	1.08539
207.478	11.4833	1.0069
207.484	11.6167	0.832249
207.489	11.7333	0.780801
207.492	11.8167	0.774335
207.504	12.1	0.412656
207.512	12.3	0.320036
207.519	12.4667	0.191984
207.526	12.6167	0.124838
207.548	13.15	0.160512
207.563	13.5167	0.180969
207.574	13.7667	0.126718
207.585	14.0333	0.101907
207.597	14.3333	0.111198
207.615	14.75	0.118253
207.626	15.0167	0.120537
