207.344	8.25	0.141223
207.351	8.41667	0.146553
207.36	8.65	0.151422
207.368	8.83333	0.136334
207.375	9	0.136981
207.383	9.18333	0.139054
207.389	9.33333	0.133701
207.396	9.5	0.138582
207.405	9.71667	0.148706
207.413	9.9	0.160408
207.422	10.1333	0.139996
207.428	10.2833	0.15212
207.435	10.45	0.188256
207.442	10.6167	0.198051
207.449	10.7833	0.231808
207.456	10.95	0.24339
207.465	11.15	0.27501
207.472	11.3167	0.380022
207.478	11.4833	0.323487
207.484	11.6167	0.340467
207.489	11.7333	0.319509
207.492	11.8167	0.315863
207.504	12.1	0.192924
207.512	12.3	0.179993
207.519	12.4667	0.138969
207.526	12.6167	0.125713
207.548	13.15	0.150866
207.563	13.5167	0.177039
207.574	13.7667	0.0981186
207.585	14.0333	0.103247
207.597	14.3333	0.0977907
207.615	14.75	0.101089
207.626	15.0167	0.091588
