189.338	8.11667	0.0779955
189.343	8.23333	0.0919785
189.353	8.46667	0.0967749
189.36	8.63333	0.0993187
189.367	8.8	0.0935341
189.373	8.95	0.090142
189.38	9.11667	0.0827292
189.388	9.31667	0.10974
189.394	9.46667	0.097595
189.402	9.65	0.105041
189.408	9.8	0.0922802
189.417	10	0.0950812
189.423	10.15	0.108504
189.431	10.3333	0.097467
189.438	10.5167	0.106743
189.445	10.6833	0.120578
189.451	10.8333	0.133727
189.458	11	0.385999
189.465	11.1667	0.296506
189.472	11.3333	0.45555
189.479	11.5	0.459823
189.489	11.7333	0.215523
189.49	11.75	0.222181
189.49	11.7667	0.177964
189.498	11.95	0.082407
189.505	12.1167	0.0892504
189.513	12.3167	0.0970639
189.522	12.5333	0.0966588
189.532	12.7667	0.0902016
189.544	13.05	0.0901322
189.551	13.2333	0.106574
189.564	13.5333	0.0803775
189.576	13.8333	0.0659189
189.583	14	0.0943837
189.599	14.3667	0.0832941
189.606	14.55	0.0775796
189.613	14.7167	0.0671069
189.619	14.85	0.0814204
