189.338	8.11667	0.170159
189.343	8.23333	0.173951
189.353	8.46667	0.172065
189.36	8.63333	0.173383
189.367	8.8	0.161306
189.373	8.95	0.160154
189.38	9.11667	0.157124
189.388	9.31667	0.163616
189.394	9.46667	0.156636
189.402	9.65	0.158637
189.408	9.8	0.170027
189.417	10	0.170947
189.423	10.15	0.164674
189.431	10.3333	0.171656
189.438	10.5167	0.171978
189.445	10.6833	0.169279
189.451	10.8333	0.189952
189.458	11	0.422082
189.465	11.1667	0.285623
189.472	11.3333	0.405627
189.479	11.5	0.403725
189.489	11.7333	0.265546
189.49	11.75	0.256238
189.49	11.7667	0.230872
189.498	11.95	0.206714
189.505	12.1167	0.181326
189.513	12.3167	0.182563
189.522	12.5333	0.151267
189.532	12.7667	0.139786
189.544	13.05	0.1436
189.551	13.2333	0.170334
189.564	13.5333	0.143393
189.576	13.8333	0.154042
189.583	14	0.128727
189.599	14.3667	0.11579
189.606	14.55	0.124853
189.613	14.7167	0.114604
189.619	14.85	0.115821
