189.338	8.11667	0.140596
189.343	8.23333	0.142296
189.353	8.46667	0.144322
189.36	8.63333	0.142937
189.367	8.8	0.14346
189.373	8.95	0.141592
189.38	9.11667	0.141859
189.388	9.31667	0.148394
189.394	9.46667	0.146491
189.402	9.65	0.152581
189.408	9.8	0.153254
189.417	10	0.152348
189.423	10.15	0.152468
189.431	10.3333	0.158285
189.438	10.5167	0.160628
189.445	10.6833	0.160642
189.451	10.8333	0.164022
189.458	11	0.335591
189.465	11.1667	0.191301
189.472	11.3333	0.218336
189.479	11.5	0.215987
189.489	11.7333	0.181171
189.49	11.75	0.176444
189.49	11.7667	0.176767
189.498	11.95	0.146521
189.505	12.1167	0.148943
189.513	12.3167	0.158463
189.522	12.5333	0.15037
189.532	12.7667	0.146296
189.544	13.05	0.134467
189.551	13.2333	0.160554
189.564	13.5333	0.136447
189.576	13.8333	0.133159
189.583	14	0.13546
189.599	14.3667	0.130675
189.606	14.55	0.13156
189.613	14.7167	0.128298
189.619	14.85	0.127724
