189.338	8.11667	0.174931
189.343	8.23333	0.179805
189.353	8.46667	0.181418
189.36	8.63333	0.180487
189.367	8.8	0.183338
189.373	8.95	0.184303
189.38	9.11667	0.179677
189.388	9.31667	0.189813
189.394	9.46667	0.191125
189.402	9.65	0.189044
189.408	9.8	0.191284
189.417	10	0.197996
189.423	10.15	0.191661
189.431	10.3333	0.209391
189.438	10.5167	0.207939
189.445	10.6833	0.211147
189.451	10.8333	0.225613
189.458	11	0.429089
189.465	11.1667	0.294236
189.472	11.3333	0.333227
189.479	11.5	0.35504
189.489	11.7333	0.280811
189.49	11.75	0.27093
189.49	11.7667	0.25672
189.498	11.95	0.24161
189.505	12.1167	0.215966
189.513	12.3167	0.220735
189.522	12.5333	0.203121
189.532	12.7667	0.198506
189.544	13.05	0.192813
189.551	13.2333	0.225468
189.564	13.5333	0.187484
189.576	13.8333	0.198998
189.583	14	0.177354
189.599	14.3667	0.172995
189.606	14.55	0.174393
189.613	14.7167	0.160422
189.619	14.85	0.164744
