0.222, 0
0.2225, 0
0.223, 0
0.2235, 0
0.224, 0
0.2245, 0
0.225, 0
0.2255, 0
0.226, 0
0.2265, 0
0.227, 0
0.2275, 0
0.228, 0
0.2285, 0
0.229, 0
0.2295, 0
0.23, 0.00240882
0.2305, 0.00425452
0.231, 0.00289593
0.2315, 0.00224002
0.232, 0.00302293
0.2325, 0.00332296
0.233, 0.00234451
0.2335, 0.000826872
0.234, 0.0014729
0.2345, 0.00259428
0.235, 0.00206475
0.2355, 0.00155562
0.236, 0.00213367
0.2365, 0.00225457
0.237, 0.00226378
0.2375, 0.00238842
0.238, 0.00247313
0.2385, 0.00285127
0.239, 0.00333304
0.2395, 0.00306249
0.24, 0.00264839
0.2405, 0.00301211
0.241, 0.00271407
0.2415, 0.00229687
0.242, 0.00260846
0.2425, 0.00197196
0.243, 0.0018722
0.2435, 0.00175465
0.244, 0.00248743
0.2445, 0.00296385
0.245, 0.0021058
0.2455, 0.00141631
0.246, 0.00158411
0.2465, 0.00215307
0.247, 0.00260423
0.2475, 0.00246168
0.248, 0.0021369
0.2485, 0.00139255
0.249, 0.000566299
0.2495, 0.000622237
0.25, 0.00199199
0.2505, 0.00242947
0.251, 0.00212272
0.2515, 0.00160924
0.252, 0.00150189
0.2525, 0.00151383
0.253, 0.00153261
0.2535, 0.00174482
0.254, 0.00170427
0.2545, 0.00138459
0.255, 0.00127127
0.2555, 0.0013372
0.256, 0.00117035
0.2565, 0.000793995
0.257, 0.000626467
0.2575, 0.000729648
0.258, 0.0012428
0.2585, 0.00144629
0.259, 0.00143173
0.2595, 0.000969821
0.26, 0.00125821
0.2605, 0.00121809
0.261, 0.00141034
0.2615, 0.00150089
0.262, 0.00107158
0.2625, 0.000971687
0.263, 0.00110401
0.2635, 0.0011134
0.264, 0.00133185
0.2645, 0.00180279
0.265, 0.00216949
0.2655, 0.00228803
0.266, 0.00197507
0.2665, 0.00180888
0.267, 0.00217981
0.2675, 0.00199
0.268, 0.00156359
0.2685, 0.000983131
0.269, 0.00122539
0.2695, 0.00155189
0.27, 0.00150699
0.2705, 0.0019084
0.271, 0.00242536
0.2715, 0.00233257
0.272, 0.00218566
0.2725, 0.00197494
0.273, 0.00133023
0.2735, 0.000824757
0.274, 0.00104508
0.2745, 0.00169805
0.275, 0.00205953
0.2755, 0.00136842
0.276, 0.000933972
0.2765, 0.000938562
0.277, 0.00116329
0.2775, 0.0016279
0.278, 0.00138384
0.2785, 0.00110077
0.279, 0.000434358
0.2795, 0.000238842
0.28, 0.000826449
0.2805, 0.0010719
0.281, 0.000951585
0.2815, 0.00110867
0.282, 0.00158498
0.2825, 0.00159481
0.283, 0.00138832
0.2835, 0.00154841
0.284, 0.00171497
0.2845, 0.00168872
0.285, 0.00171335
0.2855, 0.00181821
0.286, 0.00199012
0.2865, 0.00214411
0.287, 0.00172243
0.2875, 0.00143845
0.288, 0.00165252
0.2885, 0.00188426
0.289, 0.00103312
0.2895, 0.000943065
0.29, 0.00100038
0.2905, 0.00105182
0.291, 0.00127488
0.2915, 0.00133956
0.292, 0.00130784
0.2925, 0.00172915
0.293, 0.00196375
0.2935, 0.00180204
0.294, 0.00159854
0.2945, 0.00135623
0.295, 0.000839186
0.2955, 0.000566486
0.296, 0.0012796
0.2965, 0.00172728
0.297, 0.00212919
0.2975, 0.00283311
0.298, 0.00291484
0.2985, 0.00217136
0.299, 0.00182456
0.2995, 0.00167591
0.3, 0.00156035
0.3005, 0.0015249
0.301, 0.00137737
0.3015, 0.00117661
0.302, 0.0015749
0.3025, 0.00165315
0.303, 0.00196736
0.3035, 0.00187469
0.304, 0.00146295
0.3045, 0.0017585
0.305, 0.00268981
0.3055, 0.00313799
0.306, 0.0028973
0.3065, 0.00234861
0.307, 0.00185279
0.3075, 0.0019176
0.308, 0.00206674
0.3085, 0.00157105
0.309, 0.00118202
0.3095, 0.00169917
0.31, 0.00265523
0.3105, 0.00334436
0.311, 0.00394218
0.3115, 0.00352199
0.312, 0.00303338
0.3125, 0.00352945
0.313, 0.00439496
0.3135, 0.00492399
0.314, 0.00526668
0.3145, 0.00480308
0.315, 0.00474959
0.3155, 0.00487846
0.316, 0.00545911
0.3165, 0.00634378
0.317, 0.00710505
0.3175, 0.00760845
0.318, 0.00799543
0.3185, 0.00866055
0.319, 0.00980606
