196.326	7.81667	0.118138
196.333	7.98333	0.127983
196.34	8.15	0.142943
196.347	8.31667	0.158218
196.354	8.5	0.132417
196.36	8.65	0.142152
196.367	8.81667	0.164102
196.374	8.98333	0.242959
196.382	9.16667	0.253762
196.392	9.4	0.273637
196.401	9.61667	0.390741
196.408	9.8	0.525883
196.417	10	0.630325
196.424	10.1667	0.772945
196.431	10.35	0.878096
196.438	10.5	0.925835
196.451	10.8167	0.629493
196.458	11	0.661465
196.465	11.15	0.670879
196.472	11.3333	0.749667
196.478	11.4833	0.806722
196.485	11.65	0.824326
196.492	11.8167	0.93503
