196.326	7.81667	0.0849385
196.333	7.98333	0.0895333
196.34	8.15	0.0995219
196.347	8.31667	0.103718
196.354	8.5	0.0975956
196.36	8.65	0.101578
196.367	8.81667	0.11564
196.374	8.98333	0.15147
196.382	9.16667	0.157256
196.392	9.4	0.168521
196.401	9.61667	0.227375
196.408	9.8	0.302575
196.417	10	0.356107
196.424	10.1667	0.427241
196.431	10.35	0.481413
196.438	10.5	0.505247
196.451	10.8167	0.369564
196.458	11	0.374604
196.465	11.15	0.389027
196.472	11.3333	0.425799
196.478	11.4833	0.438037
196.485	11.65	0.452977
196.492	11.8167	0.505363
