196.326	7.81667	0.107215
196.333	7.98333	0.103965
196.34	8.15	0.112096
196.347	8.31667	0.122715
196.354	8.5	0.115625
196.36	8.65	0.119038
196.367	8.81667	0.141599
196.374	8.98333	0.158423
196.382	9.16667	0.170072
196.392	9.4	0.178157
196.401	9.61667	0.274705
196.408	9.8	0.441254
196.417	10	0.596714
196.424	10.1667	0.730976
196.431	10.35	0.89274
196.438	10.5	0.981236
196.451	10.8167	0.607046
196.458	11	0.603466
196.465	11.15	0.605484
196.472	11.3333	0.668651
196.478	11.4833	0.71116
196.485	11.65	0.749912
196.492	11.8167	0.785338
