196.326	7.81667	0.0796361
196.333	7.98333	0.0789926
196.34	8.15	0.0936598
196.347	8.31667	0.0930097
196.354	8.5	0.0860145
196.36	8.65	0.0932946
196.367	8.81667	0.108724
196.374	8.98333	0.124144
196.382	9.16667	0.137583
196.392	9.4	0.152267
196.401	9.61667	0.3229
196.408	9.8	0.693886
196.417	10	1.13533
196.424	10.1667	1.67826
196.431	10.35	3.66164
196.451	10.8167	1.17707
196.458	11	1.01604
196.465	11.15	1.16635
196.472	11.3333	1.28949
196.478	11.4833	1.46164
196.485	11.65	1.57262
196.492	11.8167	1.70356
