196.326	7.81667	0.114378
196.333	7.98333	0.119118
196.34	8.15	0.134454
196.347	8.31667	0.148103
196.354	8.5	0.119493
196.36	8.65	0.124926
196.367	8.81667	0.151749
196.374	8.98333	0.239554
196.382	9.16667	0.233198
196.392	9.4	0.252905
196.401	9.61667	0.421935
196.408	9.8	0.683266
196.417	10	0.939749
196.424	10.1667	1.26386
196.431	10.35	1.65857
196.438	10.5	1.85441
196.451	10.8167	0.898572
196.458	11	0.915266
196.465	11.15	0.935395
196.472	11.3333	1.094
196.478	11.4833	1.17517
196.485	11.65	1.29748
196.492	11.8167	1.40165
