193.361	8.66667	0.266433
193.377	9.05	0.244714
193.385	9.23333	0.241514
193.395	9.48333	0.25182
193.408	9.8	0.26516
193.415	9.96667	0.259957
193.425	10.2	0.306275
193.435	10.45	0.414543
193.445	10.6833	0.521539
193.452	10.85	0.56728
193.493	11.8333	0.492612
193.501	12.0167	0.383003
193.515	12.3667	0.253336
193.524	12.5833	0.231565
193.533	12.7833	0.229436
193.544	13.05	0.216472
193.551	13.2167	0.26047
193.557	13.3667	0.22124
193.568	13.6333	0.232015
193.576	13.8167	0.219039
193.583	13.9833	0.202295
193.589	14.1333	0.217592
193.596	14.3	0.211175
