193.361	8.66667	0.144027
193.377	9.05	0.103708
193.385	9.23333	0.121033
193.395	9.48333	0.118214
193.408	9.8	0.13183
193.415	9.96667	0.116898
193.425	10.2	0.229251
193.435	10.45	0.567626
193.445	10.6833	0.954078
193.452	10.85	1.26584
193.493	11.8333	0.924344
193.501	12.0167	0.533458
193.515	12.3667	0.164885
193.524	12.5833	0.109139
193.533	12.7833	0.11003
193.544	13.05	0.106778
193.551	13.2167	0.101148
193.557	13.3667	0.105733
193.568	13.6333	0.112854
193.576	13.8167	0.107062
193.583	13.9833	0.058403
193.589	14.1333	0.0800409
193.596	14.3	0.0949714
