190.432	10.3667	0.10518
190.438	10.5167	0.123226
190.447	10.7167	0.13166
190.456	10.9333	0.256665
190.462	11.1	0.504035
190.47	11.2833	0.779809
190.478	11.4833	1.05998
190.486	11.6667	1.13397
190.493	11.8333	0.842066
190.503	12.0833	0.426168
190.51	12.2333	0.285328
190.519	12.4667	0.162127
190.526	12.6167	0.132614
190.531	12.75	0.104547
190.542	13	0.106781
190.554	13.3	0.0881336
190.56	13.45	0.0797666
190.567	13.6167	0.0819915
190.574	13.7833	0.0913946
190.582	13.9667	0.0717937
190.589	14.1333	0.0921329
190.596	14.3	0.0793702
190.602	14.45	0.0775415
190.61	14.6333	0.0633563
190.616	14.7833	0.0698256
190.625	15	0.0733624
190.639	15.3333	0.100941
