190.432	10.3667	0.17612
190.438	10.5167	0.185
190.447	10.7167	0.199306
190.456	10.9333	0.25922
190.462	11.1	0.335892
190.47	11.2833	0.412946
190.478	11.4833	0.460978
190.486	11.6667	0.465329
190.493	11.8333	0.403907
190.503	12.0833	0.333911
190.51	12.2333	0.268228
190.519	12.4667	0.217739
190.526	12.6167	0.207646
190.531	12.75	0.185342
190.542	13	0.190452
190.554	13.3	0.162228
190.56	13.45	0.181017
190.567	13.6167	0.161168
190.574	13.7833	0.150602
190.582	13.9667	0.158253
190.589	14.1333	0.165361
190.596	14.3	0.149496
190.602	14.45	0.143116
190.61	14.6333	0.139333
190.616	14.7833	0.149477
190.625	15	0.14252
190.639	15.3333	0.151074
