190.432	10.3667	0.141102
190.438	10.5167	0.1466
190.447	10.7167	0.157558
190.456	10.9333	0.181673
190.462	11.1	0.213317
190.47	11.2833	0.24496
190.478	11.4833	0.251651
190.486	11.6667	0.254748
190.493	11.8333	0.233741
190.503	12.0833	0.212199
190.51	12.2333	0.184975
190.519	12.4667	0.16531
190.526	12.6167	0.163647
190.531	12.75	0.150033
190.542	13	0.156689
190.554	13.3	0.13633
190.56	13.45	0.144828
190.567	13.6167	0.133532
190.574	13.7833	0.131694
190.582	13.9667	0.134801
190.589	14.1333	0.132383
190.596	14.3	0.12608
190.602	14.45	0.120048
190.61	14.6333	0.117844
190.616	14.7833	0.128795
190.625	15	0.123372
190.639	15.3333	0.127807
