187.36	8.65	0.143741
187.369	8.86667	0.321116
187.376	9.03333	0.463927
187.383	9.2	0.578826
187.392	9.4	0.669852
187.399	9.56667	0.767723
187.408	9.78333	0.800778
187.417	10.0167	0.795563
187.426	10.2167	0.856264
187.434	10.4167	1.06527
187.449	10.7833	1.30013
187.456	10.95	0.976342
187.463	11.1167	0.961012
187.47	11.2833	0.876568
187.478	11.4667	0.762352
187.485	11.65	0.705197
187.492	11.8167	0.747516
187.497	11.9333	0.822066
187.507	12.1667	1.25342
187.515	12.35	1.33944
187.525	12.6	0.848259
187.526	12.6167	0.768821
187.551	13.2167	0.538642
187.56	13.45	0.377938
187.57	13.6833	0.263186
187.582	13.9667	0.209734
187.592	14.2	0.158308
187.6	14.4	0.132305
187.607	14.5667	0.131675
187.615	14.7667	0.102957
187.626	15.0167	0.0992336
187.635	15.2333	0.0926847
187.642	15.4167	0.101808
187.542	13.0167	0.520911
