187.36	8.65	0.156074
187.369	8.86667	0.251978
187.376	9.03333	0.319859
187.383	9.2	0.384357
187.392	9.4	0.423981
187.399	9.56667	0.45017
187.408	9.78333	0.480031
187.417	10.0167	0.48203
187.426	10.2167	0.514592
187.434	10.4167	0.576189
187.449	10.7833	0.662653
187.456	10.95	0.562935
187.463	11.1167	0.554847
187.47	11.2833	0.528913
187.478	11.4667	0.477471
187.485	11.65	0.459689
187.492	11.8167	0.481344
187.497	11.9333	0.506826
187.507	12.1667	0.655767
187.515	12.35	0.682934
187.525	12.6	0.526647
187.526	12.6167	0.489395
187.551	13.2167	0.363288
187.56	13.45	0.290919
187.57	13.6833	0.219253
187.582	13.9667	0.187979
187.592	14.2	0.16227
187.6	14.4	0.147497
187.607	14.5667	0.148746
187.615	14.7667	0.131477
187.626	15.0167	0.126044
187.635	15.2333	0.115735
187.642	15.4167	0.133124
187.542	13.0167	0.364924
