187.36	8.65	0.135592
187.369	8.86667	0.176735
187.376	9.03333	0.210505
187.383	9.2	0.22998
187.392	9.4	0.244583
187.399	9.56667	0.264329
187.408	9.78333	0.272353
187.417	10.0167	0.272439
187.426	10.2167	0.286383
187.434	10.4167	0.308682
187.449	10.7833	0.340092
187.456	10.95	0.296068
187.463	11.1167	0.29312
187.47	11.2833	0.278854
187.478	11.4667	0.264536
187.485	11.65	0.253869
187.492	11.8167	0.262404
187.497	11.9333	0.27548
187.507	12.1667	0.325434
187.515	12.35	0.334829
187.525	12.6	0.271842
187.526	12.6167	0.258205
187.551	13.2167	0.214479
187.56	13.45	0.186179
187.57	13.6833	0.157527
187.582	13.9667	0.143803
187.592	14.2	0.131369
187.6	14.4	0.121704
187.607	14.5667	0.120981
187.615	14.7667	0.114897
187.626	15.0167	0.112271
187.635	15.2333	0.107819
187.642	15.4167	0.116193
187.542	13.0167	0.209299
