187.36	8.65	0.123492
187.369	8.86667	0.184429
187.376	9.03333	0.232254
187.383	9.2	0.263203
187.392	9.4	0.304273
187.399	9.56667	0.321579
187.408	9.78333	0.33791
187.417	10.0167	0.343914
187.426	10.2167	0.362654
187.434	10.4167	0.401946
187.449	10.7833	0.457999
187.456	10.95	0.391017
187.463	11.1167	0.386945
187.47	11.2833	0.373119
187.478	11.4667	0.340868
187.485	11.65	0.322452
187.492	11.8167	0.343189
187.497	11.9333	0.359983
187.507	12.1667	0.446287
187.515	12.35	0.466212
187.525	12.6	0.352249
187.526	12.6167	0.335748
187.551	13.2167	0.270849
187.56	13.45	0.218933
187.57	13.6833	0.184756
187.582	13.9667	0.152922
187.592	14.2	0.138697
187.6	14.4	0.123441
187.607	14.5667	0.124517
187.615	14.7667	0.113358
187.626	15.0167	0.106574
187.635	15.2333	0.101518
187.642	15.4167	0.106209
187.542	13.0167	0.267868
