187.36	8.65	0.108657
187.369	8.86667	0.145714
187.376	9.03333	0.17215
187.383	9.2	0.188897
187.392	9.4	0.200738
187.399	9.56667	0.213488
187.408	9.78333	0.221308
187.417	10.0167	0.220947
187.426	10.2167	0.234838
187.434	10.4167	0.253528
187.449	10.7833	0.27741
187.456	10.95	0.250368
187.463	11.1167	0.245589
187.47	11.2833	0.235799
187.478	11.4667	0.221503
187.485	11.65	0.210544
187.492	11.8167	0.223113
187.497	11.9333	0.234774
187.507	12.1667	0.277618
187.515	12.35	0.283865
187.525	12.6	0.235608
187.526	12.6167	0.221591
187.551	13.2167	0.179149
187.56	13.45	0.152691
187.57	13.6833	0.131506
187.582	13.9667	0.117547
187.592	14.2	0.108743
187.6	14.4	0.0972122
187.607	14.5667	0.101328
187.615	14.7667	0.0965957
187.626	15.0167	0.0903669
187.635	15.2333	0.088553
187.642	15.4167	0.0981377
187.542	13.0167	0.180085
